Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Sing Sing Foods,6767,340 Consumers Road,North York,ON,M2J 1P8,(647) 291-9986,43.7714,-79.32821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Halal Bounty Inc.,6768,3-442 Brimley Road,Toronto,ON,M1J 1A1,(416) 399-4633,43.73082,-79.24708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Zechner's Foodmarket,6770,155 Railway St.,Nipigon,ON,P0T 2J0,(807) 887-2910,49.01406,-88.26414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
National Meat Trading,6772,12-2691 Markham Road,Scarborough,ON,M1X 1L4,(416) 293-0300,43.82006,-79.24355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Alves Meats,6773,600 Wentworth St. N.,Hamilton,ON,L8L 5X3,(905) 536-2280,43.2697,-79.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Windsor Quality Poultry Inc.,6774,7095 Manning Rd,Maidstone,ON,N0R 1K0,(519) 250-1991,42.18675,-82.87701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
L & L Meat Supplies Ltd.,6780,2230 Markham Road,Scarborough,ON,M1B 2W4,(416) 931-8783,43.80978,-79.24392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Domovar Limited,6781,42 Somerville Cr,Mulmur,ON,L9V 3J2,(647) 326-0420,44.16674,-80.02783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tradicao de Portugal Inc.,6782,291 Silverthorne Avenue,Toronto,ON,M6N 3K2,(647) 532-6528,43.68082,-79.46227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Chang & Sing Trading Inc.,6788,112 - 705 Middlefield Road,Scarborough,ON,M1V 5H5,(647) 388-8198,43.81779,-79.26047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sunda Canada Trading Inc.,6789,"40 Nugget Ave, Unit# 6, 7, 8",Scarborough,ON,M1S 3A8,(416) 299-1527,43.79344,-79.25857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Azka Halal Distribution Inc.,6790,11 - 4500 Sheppard Ave E,Scarborough,ON,M1S 3R6,(647) 232-6918,43.78952,-79.26506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Highland Packers - Grimsby,6792,241 South Service Road,Grimsby,ON,L3M 1Y6,(905) 662-8396,43.20214,-79.57877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Burton Meats Inc.,6794,6850 Rexwood Rd,Mississauga,ON,L4V 1L8,(905) 672-9911,43.71325,-79.62514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Woodward Meat Purveyors Inc.,6796,2586 Bristol Circle,Oakville,ON,L6H 6Z7,(905) 847-7200,43.51645,-79.68477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Slipacoff's Premium Meats,6797,1620 Laperierre Ave,Ottawa,ON,K1Z 7T2,(613) 260-7444,45.37586,-75.74685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Arslan Shawarma Production Ltd,6799,2762 Keele St,Toronto,ON,M3M 2G2,(416) 579-8481,43.72721,-79.48261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Toronto Halal Meat,6803,114 - 115 101 Westmore Drive,Etobicoke,ON,M9V 3Y6,(647) 221-2647,43.73762,-79.60134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Black River Meats,6805,1199 Lynx Rd,Matheson,ON,P0K 1N0,(705) 273-1022,48.54748,-80.57208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
2661399 Ontario Inc.,6806,155 Pony Drive,Newmarket,ON,L3Y 7B5,(647) 926-0501,44.07127,-79.43051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
General Trading Meat Ltd.,6811,3-2740A Slough Street,Mississauga,ON,L4T 1G3,(647) 854-1688,43.70868,-79.65867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
CFC Food Processing Company,6815,"Units 34-35, 328 Passmore Avenue",Scarborough,ON,M1V 5J5,(416) 297-6583,43.82988,-79.25872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ly Food Inc,6816,6 - 131 Finchdene Square,Scarborough,ON,M1X 1A6,(647) 992-8688,43.81919,-79.23199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bacha Casings & Meat Products Inc.,6818,"750 Oakdale Road, Unit 38",Toronto,ON,M3N 2Z4,(416) 648-0146,43.75179,-79.52794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Dundas Meat Wholesale,6820,430 Passmore Ave. Unit 8,Scarborough,ON,M1V 4B3,(416) 728-9218,43.82967,-79.25777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Parker's Poultry Inc.,6822,"1707 Sismet Road, Unit 1",Mississauga,ON,L4W 2K8,(647) 922-6988,43.64542,-79.62529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bauman's Country Meat Shop,6823,#46 Sideroad - 15 North Town Line,Dobbinton,ON,N0H 1L0,(519) 934-2662,44.36524,-81.18906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
ZHU LAO DA,6824,"1120 Bellamy Road N., Unit 1",Scarborough,ON,M1H 1H3,(647) 569-6999,43.77641,-79.24581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Riverview Meats,6825,"084574 Southgate Road-08, R.R.2",Mt. Forest,ON,N0G 2L0,(519) 323-3518,44.02203,-80.75268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Baqarah Halal Meats Inc.,6826,A33 & A35 - 2370 Midland Avenue,Scarborough,ON,M1S 5C6,(647) 718-7624,43.78061,-79.28045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Maple Star Meat Ltd.,6827,D16 - 27 Milliken Boulevard,Scarborough,ON,M1V 5H9,(647) 719-7005,43.80433,-79.29904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
M.G.M Meat,6828,334 Hilton Road,Stoney Creek,ON,L8E 2N3,(905) 701-3122,43.22989,-79.72794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Highland Ridge,6829,6241 Spring Creek Road,Smithville,ON,L0R 2A0,(905) 662-8396,43.10586,-79.52981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Meatopia Food Trading,6830,Unit 1 - 2655 Lawrence Ave East,Scarborough,ON,M1P 2S2,(647) 463-2770,43.55086,-80.22611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Local Jerky Plus,6831,2 - 170 Fielding Road,Lively,ON,P3Y 1L5,(705) 562-0397,46.43814,-81.10062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Evelyn's Sausage Kitchen,6832,35809 Talbot Line,Shedden,ON,N0L 2E0,(519) 871-8077,42.73901,-81.34757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
DJ Food Inc.,6833,5-111 Finchdene Square,Scarborough,ON,M1X 1B5,(647) 992-8688,43.81875,-79.23179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wallace Meats & Jamaican Spices Inc.,6834,28-7956 Torbram Road,Brampton,ON,L6T 5A2,(437) 239-5922,43.71228,-79.68031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Hoof to Mouth Jerky,6835,8830 Lasalle Line,Watford,ON,N0M 2S0,(519) 849-4663,42.90669,-81.81034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Butcher Barn,6836,885865 Oxford Rd # 8,Bright,ON,N0J 1B0,(226) 228-1023,43.2638,-80.71476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ocean Star Ltd.,6837,"#10, 2691 Markham Road",Scarborough,ON,M1X 1L4,(416) 454-1172,43.82018,-79.24356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Hong Da Poultry Wholesales,6839,13 -561 Edward Avenue,Richmond Hill,ON,L4C 9W6,(416) 312-0868,43.8979,-79.4281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Way Shine Foods,6840,C6-21 Milliken Blvd,Scarborough,ON,M1V 5H6,(647) 828-5922,43.80426,-79.29408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Meat With Me Inc.,6841,"3340 Regional Rd #12, Rr 1",Grassie,ON,L0R 1M0,(905) 252-1271,43.13963,-79.5808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Southern Pride Poultry,6842,"176 Brant Road, Rr1",St. George,ON,N0E 1N0,(519) 448-1329,44.23441,-80.28726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Packing House Inc.,6843,673 Barton Street East,Hamilton,ON,L8L 3A3,(647) 231-6643,43.25684,-79.83621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Supreme Meat Wholesale Inc.,6844,"2691 Markham Road, Unit 18 & 19",Toronto,ON,M1X 1L4,(647) 880-1818,43.82016,-79.24361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Venerica Meats Inc,6848,116 Ryding Avenue,Toronto,ON,M6N 1H2,(416) 320-3858,43.67014,-79.47591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Freezing Cold Storage and Wholesale Inc.,6849,"442 Brimley Road, Unit 15",Scarborough,ON,M1J 1A1,(416) 616-3328,43.73966,-79.2388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
CJ Prime Inc.,6852,69 Huxley Road,Toronto,ON,M9M 3B4,(647) 774-0921,43.72342,-79.52771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
3A Food Products,6854,"275 Milliken Blvd, Unit 21-22",Scarborough,ON,M1V 4T7,(647) 298-8981,43.81753,-79.30013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Premier Kosher Inc.,6859,26 Milford Ave. Unit. 1,North York,ON,M6M 2V8,(905) 961-8357,43.70557,-79.47472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Vessel CK,6861,"69 Westmore Drive, Unit #7",Etobicoke,ON,M9V 3Y6,(519) 729-8533,43.73936,-79.60195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Royale CK,6862,"69 Westmore Drive, Unit #8",Etobicoke,ON,M9V 3Y6,(519) 729-8533,43.73937,-79.60193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
iDucks Kitchen,6865,"21 Fairburn Dr., Unit#12",Markham,ON,L6G 0A5,(416) 317-3663,43.84728,-79.34961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Prime Meats,6867,"28 Rivalda Road., Unit 2",Toronto,ON,M9M 2M3,(647) 261-3265,43.73661,-79.53519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Jin Hua Food Ltd.,6868,"120 Barbados Blvd, Unit 13 & 14",Scarborough,ON,M1J 1L2,(343) 368-3844,43.73673,-79.24009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Central Butcher,6869,2576 Wharton Glen Ave,Mississauga,ON,L4X 2A9,(647) 978-2203,43.61826,-79.57193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Rudy's Delicatessen,6870,"2220 Olympia Dr, Unit#1",Oldcastle,ON,N0R 1L0,(519) 991-8932,42.23556,-82.96557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Jannah Halal Foods Inc.,6872,"21 Milliken Blvd., Unit C1",Scarborough,ON,M1V 5H6,(437) 436-9588,43.80404,-79.29407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Petermann's Meat Products,6874,56 Front Street,Emo,ON,P0W 1E0,(807) 482-2303,48.62901,-93.83479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
BaoWorld / SHANGHAI,6875,"120 West Beaver Creek Rd., Unit 7",Richmond Hill,ON,L4B 1C6,(647) 938-8466,43.85036,-79.38203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Promeat Trading Ltd,6876,"6810 Kitimat Road, Unit 7",Mississauga,ON,L5N 5M2,(905) 567-3000,43.60778,-79.73608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
WENFA FOOD TRADING INC,6878,"445 Milner Ave, Unit 6",Scarborough,ON,M1B 2K4,(416) 566-8859,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
J & S fresh Meat Wholesale Inc.,6879,"107 Shorting Road Scarborough On,",Scarborough,ON,M1S 4G5,(647) 893-1618,43.79613,-79.25033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Rowe Beef Co. Ltd,6881,1201 Fewster Dr.,Mississauga,ON,L4W 1A2,(905) 272-2330,43.6295,-79.62138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Meat Corner,6885,"110 Dynamic Drive, Unit 53",Scarborough,ON,M1V 5C7,(416) 898-9213,43.82604,-79.25322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
British Pride Bakery,7007,"25 Struck Court, Unit 1-2-3",Cambridge,ON,N1R 8L2,(519) 267-4844,43.41153,-80.31696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
