"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9876233","05032311613000031000000000U7","CHORIZO Y CHICHARRONES GARCIA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","SABINOS","CALLE","GLADIOLAS","CALLE","ALCATRACES","CALLE","ROBLES",,"SN",,,,,"COLONIA","HUMBERTO MOREIRA VALDEZ",,,,"26809","05","COAHUILA DE ZARAGOZA","032","San Juan de Sabinas","0014","Nueva Rosita","069A","010",,,,"Fijo","27.93763782","-101.24049006","2024-11"
"8692962","05020311613000031000000000U2","ELABORACION DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","SANTA ROSA","CALLE","MUTUALISMO","CALLE","GENERAL ELIZARDO GUTIERREZ","CALLE","5 DE MAYO","613",,,,"0",,"COLONIA","CENTRO",,,,"26340","05","COAHUILA DE ZARAGOZA","020","Múzquiz","0001","Ciudad Melchor Múzquiz","1235","022",,,,"Fijo","27.87434961","-101.51919433","2019-11"
"10037974","05017311613000081000000000U3","ELABORACION Y VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","IGNACIO COMONFORT","CALLE","ORTEGA","CALLE","CARLOS GONZALEZ","AVENIDA","DOCTOR EUSEBIO HERRADON","419",,,,"0",,"COLONIA","GALEME",,,,"27443","05","COAHUILA DE ZARAGOZA","017","Matamoros","0001","Matamoros","0212","030","8714851317",,,"Fijo","25.52454985","-103.22535613","2024-11"
"6300254","05030311613000074002000000U1","EMPACADORA ALANIS","EMPACADORA ALANIS SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","251 y más personas","CALLE","PARQUE INDUSTRIAL","CALLE","AGROQUÍMICA","CALLE","INDUSTRIAL SIDERÚRGICA","CALLE","INDUSTRIA METALMECÁNICA","3000",,,,,,"ZONA INDUSTRIAL","PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE","ZONA INDUSTRIAL","ZONA INDUSTRIAL RAMOS ARIZPE","SN",,"05","COAHUILA DE ZARAGOZA","027","Ramos Arizpe","0001","Ramos Arizpe","1518","006",,"CONTABILIDAD@ALANISALIMENTOS.MX",,"Fijo","25.55713184","-100.92724201","2014-12"
"290807","05032311613000011000000000U9","EMPACADORA CHORIZO CAMPIRANO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","15 DE MAYO","CALLE","5 DE MAYO","CALLE","MICHOACAN","CALLE","DOCTOR FRANCISCO COSS","0","SN",,,"0",,"COLONIA","ZARAGOZA",,,,"26860","05","COAHUILA DE ZARAGOZA","032","San Juan de Sabinas","0014","Nueva Rosita","0384","011","8611087381",,,"Fijo","27.9354375","-101.21199526","2010-07"
"262914","05030311612000071000000000U9","EMPACADORA DE CARNE",,"311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","BOULEVARD","MORELOS","CALLE","20","CALLE","22","CALLE","9","2288",,,,"0",,"COLONIA","MORELOS",,,,"25010","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","2615","006",,,,"Fijo","25.41131754","-100.94475328","2014-12"
"6765969","05010311613000012010000000U3","EMPACADORA HERVI",,"311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","SINALOA","CALLE","10 DE MAYO","CALLE","SAN BUENA","CALLE","ORIENTAL NORTE","1102",,,,"0",,"COLONIA","10 DE MAYO",,,,"25668","05","COAHUILA DE ZARAGOZA","010","Frontera","0001","Frontera","0194","006",,,,"Fijo","26.93452002","-101.43874496","2016-10"
"6300369","05019311613000025000000000U6","EMPACADORA KACER","EMPACADORA KACER S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","101 a 250 personas","BOULEVARD","GUERRERO","CALLE","HIDALGO","CALLE","OSCAR FLORES TAPIA","CALLE","GENERAL ZUAZUA","906","ORIENTE",,,,,"COLONIA","CENTRO",,,,,"05","COAHUILA DE ZARAGOZA","019","Morelos","0001","Morelos","0081","018",,"NORMAKACER@HOTMAIL.COM","WWW.GRUPOKACER.COM","Fijo","28.41004582","-100.87805822","2010-07"
"289121","05030311613000062010000000U6","EMPACADORA MODELO",,"311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","RIO NAZAS","CALLE","RIO GRIJALVA","CALLE","RIO SAN JUAN","CALLE","RIO PANUCO","1828",,,,"0",,"COLONIA","GONZALEZ",,,,"25030","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","2583","026","8444140292",,,"Fijo","25.41292328","-100.98512686","2010-07"
"6255803","05030311612000036000000000U2","EMPACADORA Y CARNICERIA GONZZE","SUPERMERCADO DEL NORTE S DE RL DE CV","311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","FRANCISCO DE URDIÑOLA","CALLE","ALEJANDRO HUMBOLDT","CALLE","EMILIO CASTELAR","CALLE","BUENAVENTURA DE PAZ","295",,,,"0",,"FRACCIONAMIENTO","AGUA AZUL",,,,"25030","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","2526","007",,"ARZAMEND185@GMAIL.COM",,"Fijo","25.41667031","-100.98668134","2011-03"
"278100","05033311613000011001000000U7","ESTABLECIMIENTO CHORIZO SELECTO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","SOLIDARIDAD","CALLE","FRANCISCO L. URQUIZO","CALLE","NIÑOS HEROES","CALLE","JACARANDAS","146",,,,"0",,"COLONIA","LA TRINIDAD",,,,"27822","05","COAHUILA DE ZARAGOZA","033","San Pedro","0001","San Pedro","1125","003","8722953320","CHORIZOPREMIER@GMAIL.COM",,"Fijo","25.76528557","-102.99252543","2014-12"
"9451608","05018311611000074000000000U0","FRIGORIFICO Y COMERCIALIZADORA DE CARNES DE COAHUILA","FRIGORIFICO Y COMERCIALIZADORA DE CARNES DE COAHUILA SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CARRETERA","57","CALLE","NINGUNO","PRIVADA","NINGUNO","PRIVADA","NINGUNO","0","SN",,,,,"COLONIA","FSTSE",,,,"25730","05","COAHUILA DE ZARAGOZA","018","Monclova","0001","Monclova","1576","014",,"FRIGORIFICOUGRC@GMAIL.COM","WWW.NINGUNO.COM","Fijo","26.95937325","-101.40705781","2023-11"
"252672","05018311611000043000000000U3","FRIGORIFICO Y COMERCIALIZADORA DE CARNES DE COAHUILA","UNION GANADERA REGIONALA DE COAHUILA SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","NINGUNO","CARRETERA","57","PRIVADA","NINGUNO","CARRETERA","57","75",,,,,,"COLONIA","FSTSE",,,,"25730","05","COAHUILA DE ZARAGOZA","018","Monclova","0001","Monclova","1576","012",,"FRIGORIFICO.UGRC@GMAIL.COM",,"Fijo","26.95965697","-101.4036348","2014-12"
"11585903","05019311613000031000000000U4","JESUS ALBERTO DE HOYOS VILLARREAL",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","VIESCA","CALLE","TERAN","CALLE","RAYON","CALLE","ALDAMA","310",,,,,,"COLONIA","CENTRO",,,,"26500","05","COAHUILA DE ZARAGOZA","019","Morelos","0001","Morelos","0096","007","8621123956",,,"Fijo","28.40653153","-100.89662148","2024-11"
"305185","05035722219001521000000000U8","LONCHERIA GERARDO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","ARISTA","PRIVADA","NINGUNO","BOULEVARD","INDEPENDENCIA","AVENIDA","ALVAREZ","608",,,,"0",,"COLONIA","CENTRO",,,,"27000","05","COAHUILA DE ZARAGOZA","035","Torreón","0001","Torreón","0102","037",,,,"Fijo","25.55353786","-103.44152518","2010-07"
"10816022","05032311613000061000000000U4","LONCHES LA MARRA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","AMERICA","CALLE","REFORMA","CALLE","SAMANIEGO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","COMERCIAL",,,,"26850","05","COAHUILA DE ZARAGOZA","032","San Juan de Sabinas","0014","Nueva Rosita","0420","043","8611095600",,,"Fijo","27.9334045","-101.22676721","2024-11"
"7436682","05030311613000131000000000U9","MAQUILADORA DE CHULETA AHUMADA SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","PROVERBIOS","CALLE","SAN MATEO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","SAN MATEO","782",,,,,,"COLONIA","EL SALVADOR",,,,"25059","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","4471","041",,,,"Fijo","25.39040107","-100.96329839","2019-11"
"256506","05018311611000031000000000U0","MI POLLO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","GASODUCTO","CALLE","VALLE DE SANTIAGO","CALLE","VALLE AZUL","CALLE","VILLA FLORIDA","0","SN",,,,,"COLONIA","PRADERAS NUEVAS",,,,"25799","05","COAHUILA DE ZARAGOZA","018","Monclova","0001","Monclova","1364","034","8661800414",,,"Fijo","26.86547138","-101.44011763","2014-12"
"9291027","05035311613000114000018832S4","OMEX ALIMENTARIA","OMEX ALIMENTARIA SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","ANTIGUA CARRETERA A SAN PEDRO","CALLE","SANTA FE","CALLE","NOCHE BUENA","CALLE","AZUCENAS","765",,,,,,"COLONIA","EJIDO ANA",,,,,"05","COAHUILA DE ZARAGOZA","035","Torreón","0001","Torreón","1986","056",,"GERENCIA_TORREON@ORGUMEX.COM","WWW.OMEXALIMENTARIA.COM","Fijo","25.60436223","-103.37891941","2020-11"
"11760973","05030311614000041000000000U8","PASTELES SIN NOMBRE",,"311614","Elaboración de manteca y otras grasas animales comestibles","0 a 5 personas","CALLE","MACLOVIO HERRERA","CALLE","EMILIO CARRANZA","CALZADA","FRANCISCO I. MADERO","CALLE","MARIANO ESCOBEDO","551",,,,,,"COLONIA","EL ALAMO",,,,"25088","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","440A","035",,,,"Fijo","25.38461351","-101.0279876","2025-04"
"8723333","05017311612000014000024424S6","PLANTA IFOOD COYOTE","IFOOD MEXICO SA DE CV","311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","31 a 50 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","3560",,,,,,"EJIDO","HORMIGUERO",,,,,"05","COAHUILA DE ZARAGOZA","017","Matamoros","0012","San Antonio del Coyote","0636","010",,"GABRIELA_CONTRERAS@GRUPO2020.MX",,"Fijo","25.69724475","-103.31816631","2019-11"
"6255435","05035311611000025001000000U6","PROCARNE","PRODUCTORES DE CARNE DE ENGORDA SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","CALLE","NINGUNO","CALLE","INDUSTRIA","CALLE","COMPRESORA","OTRO(ESPECIFIQUE)","COMPRESORA","154",,,,,,"COLONIA","COMPRESORA",,,,,"05","COAHUILA DE ZARAGOZA","035","Torreón","0001","Torreón","2749","005",,"CONTABILIDAD@PROCARNE.COM.MX",,"Fijo","25.53247309","-103.46521525","2010-07"
"9571633","05028311613000061000000000U2","PRODUCCION DECHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","2","CALLE","7","CALLE","8","CALLE","3","27",,,,,,"COLONIA","LAZARO CARDENAS",,,,"26799","05","COAHUILA DE ZARAGOZA","028","Sabinas","0001","Sabinas","0381","014",,,,"Fijo","27.84367225","-101.12493796","2024-11"
"230368","05019561990000012001000000U3","PRODUCTOS DE CERDO RANCHERO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","LEONA VICARIO","CALLE","GUERRERO","CALLE","BRAVO","CALLE","SANTOS DEGOLLADO","103",,,,"0",,"COLONIA","CENTRO",,,,"26500","05","COAHUILA DE ZARAGOZA","019","Morelos","0001","Morelos","0109","008",,,,"Fijo","28.40674275","-100.88915634","2010-07"
"245382","05038311613000011000000000U6","PRODUCTOS DEL RANCHO CRIFEL",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","AVENIDA","MIGUEL HIDALGO","CALLE","VICENTE GUERRERO","CALLE","MARIANO MATAMOROS","CALLE","MELCHOR OCAMPO","308",,,,"0",,"COLONIA","CENTRO",,,,"26450","05","COAHUILA DE ZARAGOZA","038","Zaragoza","0001","Zaragoza","0941","004","8621102572","CRISTINA-SALINAS2011@HOTMAIL.COM",,"Fijo","28.49021502","-100.91929988","2014-12"
"9667454","05019311613000051000000000U2","PRODUCTOS EL MEXICANO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","ZARAGOZA","CALLE","LEONA VICARIO","CALLE","SANTOS DEGOLLADO","CALLE","GALEANA","201",,,,,,"COLONIA","CENTRO",,,,"26500","05","COAHUILA DE ZARAGOZA","019","Morelos","0001","Morelos","0109","025","8621276324",,,"Fijo","28.4032268","-100.8878998","2024-11"
"295901","05020311612000013001000000U2","PRODUCTOS KIKAPOO","EMPACADORA MUZQUIZ SA DE CV","311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","GUADALUPE VICTORIA","CALLE","ZARAGOZA","CALLE","SANTA ROSA","AVENIDA","HIDALGO","200",,,,"0",,"COLONIA","CENTRO",,,,"26340","05","COAHUILA DE ZARAGOZA","020","Múzquiz","0001","Ciudad Melchor Múzquiz","1235","002","8646160775",,,"Fijo","27.87701122","-101.51717139","2010-07"
"7324208","05020311613000051000000000U0","PRODUCTOS LA NORIA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","MORELOS","CALLE","SOCORRO","CALLE","GENERAL TRINIDAD RODRIGUEZ","CALLE","PRESIDENTE BENITO JUAREZ","214","A",,,"0",,"COLONIA","CENTRO",,,,"26340","05","COAHUILA DE ZARAGOZA","020","Múzquiz","0001","Ciudad Melchor Múzquiz","1220","026",,,,"Fijo","27.87723811","-101.51253166","2019-11"
"11271451","05033311613000021000000000U6","PUESTO DE TACOS KEILA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","MOCTEZUMA","CALLE","SEGUNDA","CALLE","MANUEL ALTAMIRANO","CALLE","CRISTOBAL COLON",,"SN",,,,,"COLONIA","RAUL GAMEZ",,,,"27810","05","COAHUILA DE ZARAGOZA","033","San Pedro","0001","San Pedro","2034","013",,,,"Fijo","25.76926311","-102.98492936","2024-11"
"10325371","05017311611000021000000000U3","RASTRO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","PARCELA","CALLE","NINGUNO","0","SN",,,,,"COLONIA","SAN ANTONIO DEL COYOTE",,,,"27450","05","COAHUILA DE ZARAGOZA","017","Matamoros","0012","San Antonio del Coyote","0640","007","8712122249",,,"Fijo","25.68678799","-103.28745973","2024-11"
"8703207","05017311611000014000000000U8","RASTRO MUNICIPAL","GOBIERNO MUNICIPAL ","311611","Matanza de ganado, aves y otros animales comestibles","6 a 10 personas","PRIVADA","NINGUNO","CALLE","OCTAVIO PAZ","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","MONTE","0","SN",,,,,"COLONIA","GRACIELA FERNANDEZ DE ONOFRE",,,,"27440","05","COAHUILA DE ZARAGOZA","017","Matamoros","0001","Matamoros","0443","003",,,,"Fijo","25.51411733","-103.23859334","2019-11"
"11587859","05009311611000023000000000U6","RASTRO MUNICIPAL","GOBIERNO MUNICIPAL ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CARRETERA","CARRETERA LUEQUEITIO FINISTERRE","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"SN",,,,,"EJIDO","LEQUEITIO",,,,"27815","05","COAHUILA DE ZARAGOZA","009","Francisco I. Madero","0291","J. Jesús Ramírez Hernández                                                                                    ","0456","800",,,,"Fijo","25.83236225","-103.27651538","2024-11"
"226705","05002311611000012001000000U4","RASTRO MUNICIPAL","AYUNTAMIENTO MUNICIPAL ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","CALLE","RASTRO NUEVO","CALLE","RIO GRIJALVA","CALLE","NUEVO LEON","CALLE","RIO USUMACINTA",,"SN",,,"0","SN","FRACCIONAMIENTO","LA RIVERA",,,,"26210","05","COAHUILA DE ZARAGOZA","002","Acuña","0001","Ciudad Acuña","3178","032",,,,"Fijo","29.3355419","-100.956078","2010-07"
"245306","05038311611000011000000000U0","RASTRO MUNICIPAL","MUNICIPIO DE ZARAGOZA ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","NINGUNO","CALLE","JOSE MARIA MORELOS","CALLE","RAMOS ARIZPE","0","SN",,,,,"COLONIA","CENTRO",,,,"26450","05","COAHUILA DE ZARAGOZA","038","Zaragoza","0001","Zaragoza","0937","023",,,,"Fijo","28.48902569","-100.90622605","2014-12"
"302005","05006931210000092001000000U8","RASTRO MUNICIPAL CASTAÑOS","PRESIDENCIA MUNICIPAL CASTAÑOS ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","NINGUNO","CALLE","VICENTE GUERRERO","OTRO(ESPECIFIQUE)","MONTE","OTRO(ESPECIFIQUE)","MANZANA O EDIFICACION CONTIGUA","300",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"25870","05","COAHUILA DE ZARAGOZA","006","Castaños","0001","Castaños","0859","001",,,,"Fijo","26.77608703","-101.43889935","2010-07"
"6300780","05030311611000016001000000U6","RASTRO MUNICIPAL DE SALTILLO","MAQUILADOR Y EXPORTADOR DE CARNES ","311611","Matanza de ganado, aves y otros animales comestibles","31 a 50 personas","CALLE","CARRETERA A CONCEPCION DEL ORO ZACATECAS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","CARRETERA A CONCEPCION DEL ORO, ZACATECAS","0","SN",,,,,"FRACCIONAMIENTO","SANTA ELENA",,,,"25084","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","1871","003",,"MAQUILADORYEXPORTADOR@GMAIL.COM",,"Fijo","25.34892953","-101.02401312","2010-07"
"240929","05033311611000013000000000U7","RASTRO MUNICIPAL DE SAN PEDRO","RASTRO MUNICIPAL DE SAN PEDRO ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","BOULEVARD","FUNDADORES DE SAN PEDRO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"FRACCION","VILLAS DEL DESIERTO",,,,"27860","05","COAHUILA DE ZARAGOZA","033","San Pedro","0001","San Pedro","2015","034","8721006729",,,"Fijo","25.74276537","-102.96735702","2010-07"
"8722348","05022311812000251000000000U0","TORTILLAS MI MARIANA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","ARAMBERRI","CALLE","DOCTOR COSS","CALLE","RAYON","CALLE","ROSALES","0","SN",,,"0",,"COLONIA","CENTRO",,,,"26170","05","COAHUILA DE ZARAGOZA","022","Nava","0001","Nava","0227","015","8787888644",,,"Fijo","28.41805138","-100.77889529","2019-11"
"10048576","05030311613000161000000000U6","VARKEN CHARCUTERIA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","DON JUAN SAADE MURRA","BOULEVARD","MINERIA","CALLE","PLATA","OTRO(ESPECIFIQUE)","NINGUNO","311","B",,,"311",,"COLONIA","TULIPANES",,,,"25204","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","5018","002",,,,"Fijo","25.45142886","-100.95403793","2024-11"
"11287756","05028311613000071000000000U1","VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","RIO SABINAS","CALLE","FRANCISCO I. MADERO","CALLE","LA MADRID","AVENIDA","ANASTASIA AGUIRRE","186",,,,,,"COLONIA","GUADALUPE",,,,"26764","05","COAHUILA DE ZARAGOZA","028","Sabinas","0001","Sabinas","0678","020","8611091710",,,"Fijo","27.83590574","-101.10827375","2024-11"
"11210556","05030311613000171000000000U5","VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","RIO NAZAS","CALLE","RIO GRIJALVA","CALLE","RIO SAN JUAN","CALLE","RIO PANUCO","1828","A",,,,,"COLONIA","GONZALEZ",,,,"25030","05","COAHUILA DE ZARAGOZA","030","Saltillo","0001","Saltillo","2583","026",,,,"Fijo","25.41291275","-100.98504718","2024-11"
"11531672","05032311613000051000000000U5","VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","LEANDRO VALLE","CALLE","GENERAL FRANCISCO MURGUIA","CALLE","MANUEL ALTAMIRANO","48",,,,,,"COLONIA","SARABIA",,,,"26820","05","COAHUILA DE ZARAGOZA","032","San Juan de Sabinas","0014","Nueva Rosita","0257","015","8611606866",,,"Fijo","27.94931891","-101.21744204","2024-11"
"11485184","05035311613000151000000000U6","VENTA DE CHORIZO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CERRADA","SAN MARINO","CALLE","CALLE DEL SANTO","CALLE","AVENIDA MONJE","CERRADA","SAN MELQUIADES","530",,,,,,"COLONIA","FUENTES DEL SUR",,,,"27290","05","COAHUILA DE ZARAGOZA","035","Torreón","0001","Torreón","2128","020","8714171076",,,"Fijo","25.50688242","-103.4129356","2024-11"
"11362166","05018311613000091000000000U0","VENTA DE CHORIZO ARTEZANAL",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","ERNESTO AGUIRRE","CALLE","MANUEL ACUÑA","CALLE","CALLE DEL PASO","CALLE","FRANCISCO VILLA","1106",,,,,,"COLONIA","MAYO",,,,"25670","05","COAHUILA DE ZARAGOZA","018","Monclova","0001","Monclova","1133","007",,,,"Fijo","26.89206468","-101.42993094","2024-11"
"6198375","05011311613000011000000000U3","VENTA DE CHORIZO EL PROFE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","MARIANO ESCOBEDO","CALLE","GENERAL CEPEDA","CALLE","BENITO JUAREZ","CALLE","IGNACIO ZARAGOZA","0","SN",,,"0",,"COLONIA","ZONA CENTRO",,,,"25950","05","COAHUILA DE ZARAGOZA","011","General Cepeda","0001","General Cepeda","0280","011",,,,"Fijo","25.37594449","-101.47773749","2010-07"
