country,id,establishment_name,legal_name,scian_code,activity_name,facility_type,street,settlement_type,settlement_name,city,municipality,state,postal_code,latitude,longitude,phone,email,website,employees_range,establishment_type,date_added
mx,6170973,LA JOYA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO HACIA LA PESCA 0 SN Int. 0 SN,PUEBLO,SAN JUAN XOCONUSCO DONATO GUERR,SAN JUAN XOCONUSCO DONATO GUERR,Donato Guerra,México,,19.31166399,-100.2538328,,,,0 a 5 personas,Fijo,2010-07
mx,6170915,LA JOYITA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,COLONIA,SAN LUCAS SEGUNDA SECCION,SAN LUCAS SEGUNDA SECCION,Amanalco,México,,19.25998332,-99.99818985,,,,0 a 5 personas,Fijo,2010-07
mx,6170875,LA JUNTA II,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,PUEBLO,ATESQUELITES,ATESQUELITES,Valle de Bravo,México,,19.13901179,-99.99204757,,,,0 a 5 personas,Fijo,2010-07
mx,6170876,LA JUNTA III,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,PUEBLO,ATESQUELITES,ATESQUELITES,Valle de Bravo,México,,19.1394338,-99.9920303,,,,0 a 5 personas,Fijo,2010-07
mx,6170870,LA MORA II,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,SAN JUAN XOCONUSCO,SAN JUAN XOCONUSCO,Donato Guerra,México,,19.31166399,-100.2538328,,,,0 a 5 personas,Fijo,2010-07
mx,11845279,LA PRESA EL TRUCHON SOCIEDAD DE SOLIDARIDAD SOCIAL,ALEJANDRO ORTEGA RODEO S DE SS,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 1,COLONIA,LA CIMA,LA CIMA,Huixquilucan,México,52769,19.31733515,-99.37242401,7223726737,ORTEGAALEJANDRO.728@YAHOO.COM,,6 a 10 personas,Fijo,2025-05
mx,6170911,LAS PALMITAS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,SAN LUCAS AMANALCO,SAN LUCAS AMANALCO,Amanalco,México,,19.25923057,-99.98980828,,,,0 a 5 personas,Fijo,2010-07
mx,6170856,LOS ACUARIOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,SAN JUAN XOCONUSCO,SAN JUAN XOCONUSCO,Donato Guerra,México,,19.31187073,-100.2609527,,,,0 a 5 personas,Fijo,2014-12
mx,6170837,LOS CEDROS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,COLONIA,EL PEDREGAL,EL PEDREGAL,Amanalco,México,,19.26272647,-99.97389873,7223588903,,,0 a 5 personas,Fijo,2014-12
mx,6170842,LOS CUATRO AGUACATES II,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN Int. 0 SN,PUEBLO,RINCON DE GUADALUPE,RINCON DE GUADALUPE,Amanalco,México,,19.26013082,-99.99519438,,,,0 a 5 personas,Fijo,2014-12
mx,6170835,LOS SAUCES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,SAN SEBASTIAN EL CHECO 2A SECCI,SAN SEBASTIAN EL CHECO 2A SECCI,Amanalco,México,,19.26720437,-100.02199658,7291475560,,,6 a 10 personas,Fijo,2014-12
mx,6170962,MANANTIALES LLORONES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CERRADA NINGUNO 0 SN,PUEBLO,DE SAN BARTOLO 6TA SECCION PLAN,DE SAN BARTOLO 6TA SECCION PLAN,Amanalco,México,,19.2461029,-100.05724151,,,,6 a 10 personas,Fijo,2010-07
mx,6170904,MATAWI,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,SAN FRANCISCO OXTOTILPAN,SAN FRANCISCO OXTOTILPAN,Temascaltepec,México,,19.17532305,-99.89874467,,,,0 a 5 personas,Fijo,2010-07
mx,6170928,OJO DE AGUA HUIXQUILUCAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,SAN JUAN YAUTEPEC HUIXQUILUCAN,SAN JUAN YAUTEPEC HUIXQUILUCAN,Huixquilucan,México,,19.34156277,-99.34190125,,,,0 a 5 personas,Fijo,2010-07
mx,11845014,PARQUE JAGUEY DE SANTA CRUZ ATIZAPAN,PARQUE JAGUEY DE SANTA CRUZ ATIZAPAN,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE JORGE JIMENEZ CANTU 41 Int. 0 SN,LOCALIDAD,SANTA CRUZ ATIZAPAN,SANTA CRUZ ATIZAPAN,Atizapán,México,52500,19.18215559,-99.49250174,,,,0 a 5 personas,Fijo,2025-05
mx,11199525,PENSION EQUINA DIMAS DE LEON,,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CALLE NINGUNO 0 SN,COLONIA,ALVARO OBREGON,ALVARO OBREGON,San Mateo Atenco,México,52105,19.27652638,-99.56569333,,,,0 a 5 personas,Fijo,2024-11
mx,9299640,PISCICULTURA EN AGUA DULCE SIN NOMBRE,PISCICULTURA EN AGUA DULCE SC,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,SAN JUAN YUATEPEC,SAN JUAN YUATEPEC,Huixquilucan,México,52768,19.34160986,-99.34212463,,,,0 a 5 personas,Fijo,2020-11
mx,11845791,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,PUEBLO,EL AZAFRAN,EL AZAFRAN,Aculco,México,50360,20.04042689,-99.70485314,7122469930,,,0 a 5 personas,Fijo,2025-05
mx,6170958,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,HUAPANGO,HUAPANGO,Jilotepec,México,,20.002654,-99.691559,,,,0 a 5 personas,Fijo,2010-07
mx,11844777,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE AUN LADO DE LA PRIMARIA 0 SN,RANCHERIA,SAN MARTIN,SAN MARTIN,Donato Guerra,México,,19.32068064,-100.07291859,7224561620,,,0 a 5 personas,Fijo,2025-05
mx,6171011,PISCIFACTORIA CORRAL DE PIEDRA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,EJIDO SAN BARTOLO,EJIDO SAN BARTOLO,Amanalco,México,,19.24205195,-100.05943812,,,,0 a 5 personas,Fijo,2010-07
mx,8908832,POTRERO DE SAN JOSE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,PUEBLO SAN MATEO ALMOMOLOA,PUEBLO SAN MATEO ALMOMOLOA,Temascaltepec,México,,19.14990545,-99.92680262,,,,6 a 10 personas,Fijo,2019-11
mx,8149504,PRODUCTORA DE TRUCHA ARCO IRIS VISTALBA,PRODUCTORA DE TRUCHA ARCO IRIS VISTALBA SA DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,PUEBLO SAN SIMON EL ALTO,PUEBLO SAN SIMON EL ALTO,Valle de Bravo,México,,19.17616398,-100.04025671,,,,6 a 10 personas,Fijo,2019-11
mx,8443599,PRODUCTORES Y PRESTADORES DE SERVICIOS ACUICOLAS Y TURISTICOS EL TEPOZAN LOS ACUARIOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CERRADA NINGUNO 0 SN Int. 0 SN,NINGUNO,SAN PEDRO ARRIBA,SAN PEDRO ARRIBA,Temoaya,México,,19.51157879,-99.53503284,7221726786,,,6 a 10 personas,Fijo,2019-11
mx,2458034,RANARIO LOS COTONES,ASOCIACION LOCAL DE PRODUCTORES RURALES SA,112519,Otra acuicultura,Aquaculture Facility,CALLE NEZAHUALCOYOTL 0 SN Int. 0 SN,PUEBLO,SAN PEDRO TLALTIZAPAN,SAN PEDRO TLALTIZAPAN,Tianguistenco,México,52240,19.20455716,-99.50944941,,,,0 a 5 personas,Fijo,2014-12
mx,6170920,RANCHO DON MARIO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,TELPINTLA,TELPINTLA,Temascaltepec,México,,19.0615759,-100.04711729,,,,0 a 5 personas,Fijo,2010-07
mx,8203579,RANCHO EL PEDREGAL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,SAN AGUSTIN,SAN AGUSTIN,Texcaltitlán,México,,18.94644522,-99.93645888,,,,11 a 30 personas,Fijo,2019-11
mx,6487366,RANCHO HIPICO LA JOYA,RANCHO HIPICO LA JOYA AC,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CALLE DE AGUA CALIENTE 1 Int. 0,COLONIA,MIGUEL AVILA CAMACHO,MIGUEL AVILA CAMACHO,Naucalpan de Juárez,México,53950,19.43185862,-99.228795,5555898801,CHLAJOYA@PRODIGY.NET.MX,,0 a 5 personas,Fijo,2016-01
mx,6170921,RANCHO LA CAÑA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,TELPINTLA TEMASCALTEPEC,TELPINTLA TEMASCALTEPEC,Temascaltepec,México,,19.06171679,-100.04715609,,WILYLC@YAHOO.COM,,0 a 5 personas,Fijo,2010-07
mx,9636098,RANCHO LOS COHETERIAS,,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CALLE MIRADOR 2,COLONIA,SAN MATEO IXTACACO,SAN MATEO IXTACACO,Cuautitlán,México,54840,19.70887039,-99.16584755,5522843577,,,0 a 5 personas,Fijo,2024-11
mx,6170906,RESTAURANTE LOS CEDROS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA MARQUESA A CHALMA 0 SN Int. 0 SN,PARAJE,VALLE DEL POTRERO,VALLE DEL POTRERO,Ocoyoacac,México,,19.24407274,-99.3806763,,,,6 a 10 personas,Fijo,2010-07
mx,6170976,RINCONCITO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,COLONIA,EL RINCON DE SAN MIGUEL,EL RINCON DE SAN MIGUEL,Temascaltepec,México,,19.13848325,-99.89856399,,,,6 a 10 personas,Fijo,2010-07
mx,6170922,SALITRE DE MAÑONES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,SAN MIGUEL OXTOTILPAN,SAN MIGUEL OXTOTILPAN,Temascaltepec,México,,19.14516145,-99.88495342,,,,0 a 5 personas,Fijo,2010-07
mx,8901320,SERVICIOS ACUICOLAS Y TURISTICOS AGUA DE FUEGO SC DE RL,SERVICIOS ACUICOLAS Y TURISTICOS AGUA DE FUEGO SC DE RL DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,SAN MIGUEL MIMIAPAN,SAN MIGUEL MIMIAPAN,Xonacatlán,México,,19.44172406,-99.48016864,7228936875,,,0 a 5 personas,Fijo,2019-11
mx,8620937,SERVICIOS AGROPECUARIOS ALPURA,SERVICIOS AGROPECUARIOS ALPURA SA DE CV,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CARRETERA VÍA JOSÉ MARÍA MORELOS 0 SN,COLONIA,ECATEPEC DE MORELOS,ECATEPEC DE MORELOS,Ecatepec de Morelos,México,54700,19.56370495,-99.04587988,,ALPURA@ALPURA.COM,WWW.ALPURA.COM,0 a 5 personas,Fijo,2019-11
mx,11844972,SOCIEDAD DE PRODUCCION RURAL BOCKZANGA,JESUS ROMERO RUBIO S DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,LOCALIDAD,COLONIA CEREMONIAL OTOMI,COLONIA CEREMONIAL OTOMI,Temoaya,México,50868,19.51368464,-99.54069325,7226495110,,,6 a 10 personas,Fijo,2025-05
mx,6170903,SOCIEDAD DE SOLIDARIDAD SOCIAL RAICES,OSCAR DE LA CRUZ MALAQUIAS S DE SS,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA LA PUERTA SULTEPEC KM 6+700 KM 6+700,COLONIA,RAICEZ DE ZINACANTEPEC,RAICEZ DE ZINACANTEPEC,Zinacantepec,México,,19.16008486,-99.80405428,7293486136,,,6 a 10 personas,Fijo,2010-07
mx,8806125,SSS PIEDRA GRANDE LABOR LAS CABRAS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,LOCALIDAD,PUEBLO TEMASCALTEPEC DE GONZALE,PUEBLO TEMASCALTEPEC DE GONZALE,Temascaltepec,México,,19.00853333,-99.88272641,,,,0 a 5 personas,Fijo,2019-11
mx,6170956,TRUCHAS AGUA ZARCA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,SAN ANTONIO ALBARRANES,SAN ANTONIO ALBARRANES,Temascaltepec,México,,19.11885331,-99.93075337,,,,6 a 10 personas,Fijo,2010-07
mx,11844971,TRUCHAS CHIRANI,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,PUEBLO,TRANSFIGURACION,TRANSFIGURACION,Nicolás Romero,México,54439,19.59699291,-99.35848397,,,,6 a 10 personas,Fijo,2025-05
mx,7863384,TRUCHAS CIELITO LINDO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,EJIDO CAHUACAN QUINTO BARRIO,EJIDO CAHUACAN QUINTO BARRIO,Nicolás Romero,México,,19.60157972,-99.42011258,5566348529,,,6 a 10 personas,Fijo,2019-11
mx,6171015,TRUCHAS DE MALINALCO,TRUCHAS DE MALINALCO SA DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO AL MOLINO 0 SN Int. 0 SN,BARRIO,LA SOLEDAD,LA SOLEDAD,Malinalco,México,,18.93563567,-99.49761486,5548943407,TRUCHASMALINALCO@PRODIGY.NET,,11 a 30 personas,Fijo,2011-03
mx,6171007,TRUCHAS DON JOSE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,COLONIA,ENDEGUIDO,ENDEGUIDO,Isidro Fabela,México,,19.54826008,-99.44813085,5522008488,,,6 a 10 personas,Fijo,2010-07
mx,6170812,TRUCHAS EL ARROYO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,RANCHERIA,LAS PALOMAS,LAS PALOMAS,Isidro Fabela,México,,19.54785935,-99.49431629,5563670944,,,0 a 5 personas,Fijo,2014-12
mx,6170899,TRUCHAS EL PARAISO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno KM 13+500 Int. 0 SN,PUEBLO,TLALTIZAPAN,TLALTIZAPAN,Ocuilan,México,52496,19.00174489,-99.39481242,7771056314,,,0 a 5 personas,Fijo,2010-07
mx,11845795,TRUCHAS EL PINO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 0 Int. 0 SN,LOCALIDAD,LA CAPILLA,LA CAPILLA,Villa del Carbón,México,54315,19.72906197,-99.52414766,5562147352,,,0 a 5 personas,Fijo,2025-05
mx,6170816,TRUCHAS EL PUENTE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,LA CAPILLA,LA CAPILLA,Villa del Carbón,México,,19.73189097,-99.52006687,5565396389,,,0 a 5 personas,Fijo,2014-12
mx,6170817,TRUCHAS EL VARAL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA TRUCHAS VARAL 0 SN Int. 0 SN,LOCALIDAD,LA CAPILLA,LA CAPILLA,Villa del Carbón,México,,19.73018732,-99.52035311,5567603673,,,6 a 10 personas,Fijo,2014-12
mx,10280139,TRUCHAS EL ZARZALITO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE EL ZARZAL 0 SN Int. 0 SN,PUEBLO,CUAJIMALPA LOS CUERVOS,CUAJIMALPA LOS CUERVOS,Villa Guerrero,México,,19.01063702,-99.69120378,7225362014,,,0 a 5 personas,Fijo,2024-11
mx,11294728,TRUCHAS GRANJA RINCON DE TEQUESQUIPAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,RINCON DE TEQUESQUIPAN,RINCON DE TEQUESQUIPAN,Temascaltepec,México,,19.05517555,-99.91411625,7222245796,,,0 a 5 personas,Fijo,2024-11
mx,8704418,TRUCHAS HERMANOS CORONA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Hiuhtonal 0 SN Int. 0 SN,LOCALIDAD,SAN JUAN TEPEHUIZCO,SAN JUAN TEPEHUIZCO,Tenango del Valle,México,52340,19.07706206,-99.63638054,,ECORONA_MARTINEZ@HOTMAIL.COM,,0 a 5 personas,Fijo,2019-11
mx,11844617,TRUCHAS LA CABAÑITA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,LA CAÑADA,LA CAÑADA,Villa del Carbón,México,,19.78676982,-99.47093589,5548910501,,,11 a 30 personas,Fijo,2025-05
mx,6170858,TRUCHAS LA CIENEGA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA PARAJE LA CIENEGA 101,PARAJE,LA CIENEGA,LA CIENEGA,Tenango del Valle,México,,19.09659883,-99.64807804,,JAIMEMONROY385@GMAIL.COM,,0 a 5 personas,Fijo,2010-07
mx,6170862,TRUCHAS LA CURVA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno KM 12+800 Int. 0 SN,LOCALIDAD,TLATIZAPAN,TLATIZAPAN,Ocuilan,México,52496,19.00174489,-99.39481242,7772178764,,,0 a 5 personas,Fijo,2010-07
mx,10643601,TRUCHAS LA ESCONDIDA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,,LA CAPILLA,LA CAPILLA,Villa del Carbón,México,,19.73198163,-99.51193209,5564725224,,,6 a 10 personas,Fijo,2024-11
mx,11844540,TRUCHAS LAS PEÑITAS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE ACUICOLA 0 SN Int. 0 SN,LOCALIDAD,TLATIZAPAN,TLATIZAPAN,Ocuilan,México,,18.97624444,-99.3436225,7228044921,,,0 a 5 personas,Fijo,2025-05
mx,6170861,TRUCHAS LOS COLORINES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno KM 12+900 Int. 0 SN,PUEBLO,TLALTIZAPAN,TLALTIZAPAN,Ocuilan,México,52496,19.00174489,-99.39481242,7221215176,,,6 a 10 personas,Fijo,2010-07
mx,11845796,TRUCHAS LOS PINOS,,112519,Otra acuicultura,Aquaculture Facility,CALLE Camino a las Espinas 0 0 Int. 0 SN,BARRIO,LOS DOLORES,LOS DOLORES,Nicolás Romero,México,54430,19.63126009,-99.44498147,5548495077,,,0 a 5 personas,Fijo,2025-05
mx,6170901,TRUCHAS LOS TEPOZANES,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,PUEBLO,TLALTIZAPAN,TLALTIZAPAN,Ocuilan,México,52496,19.00174489,-99.39481242,7228531693,,,0 a 5 personas,Fijo,2010-07
mx,6170820,TRUCHAS RANCHO VIEJO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,LA CAPILLA,LA CAPILLA,Villa del Carbón,México,,19.73018732,-99.52035311,5532524906,TRUCHASRANCHOVIEJO@HOTMAIL.COM,,0 a 5 personas,Fijo,2014-12
mx,6170946,TRUCHAS RIVERA DEL RIO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE RIVERA DE RIO 0 SN Int. 0 SN,LOCALIDAD,LA CAÑADA,LA CAÑADA,Villa del Carbón,México,,19.78676982,-99.47093589,5539753029,,,11 a 30 personas,Fijo,2010-07
mx,6170910,TRUCHAS SAHUARAL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,PUEBLO,SANTIAGO OXTOTITLAN,SANTIAGO OXTOTITLAN,Villa Guerrero,México,,18.96246152,-99.67632578,7224059742,,,0 a 5 personas,Fijo,2014-12
mx,6170972,TRUCHAS TLALTIZAPAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,PUEBLO,TLALTIZAPAN,TLALTIZAPAN,Ocuilan,México,52496,19.00174489,-99.39481242,7774586990,,,0 a 5 personas,Fijo,2010-07
mx,8806107,TRUCHAS VALLE ESCONDIDO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,CAHUACAN EJIDO QUINTO BARRIO,CAHUACAN EJIDO QUINTO BARRIO,Nicolás Romero,México,,19.61093253,-99.41836674,5573932834,,,0 a 5 personas,Fijo,2019-11
mx,6171003,TRUCHILANDIA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,BARRIO,QUINTO BARRIO (EJIDO CAHUACAN),QUINTO BARRIO (EJIDO CAHUACAN),Nicolás Romero,México,,19.63069718,-99.44743832,5540061368,,,6 a 10 personas,Fijo,2010-07
mx,10285583,TRUDESA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE DE LAS ROSAS 0 SN Int. 0 SN,LOCALIDAD,MIRANDA,MIRANDA,Nicolás Romero,México,,19.64025097,-99.42822815,5636176588,,,0 a 5 personas,Fijo,2024-11
mx,6170917,UEEP EL CERRITO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE A SAN SEBASTIAN EL CHICO 0 DOMICILIO CONOCIDO,EJIDO,HACIENDA NUEVA,HACIENDA NUEVA,Amanalco,México,,19.2635682,-100.0300007,,,,0 a 5 personas,Fijo,2010-07
mx,6170960,UEEP LAS HIGUERILLAS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,COLONIA,POLVILLOS (EL PLAN),POLVILLOS (EL PLAN),Amanalco,México,,19.23762466,-100.0852753,,,,0 a 5 personas,Fijo,2010-07
mx,6170936,UEEP LOS ENCINOS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 16 DE SEPTIEMBRE 0 SN Int. 0 SN,EJIDO,CORRAL DE PIEDRA PARAJE LLANO D,CORRAL DE PIEDRA PARAJE LLANO D,Amanalco,México,,19.25251864,-100.0209188,,,,0 a 5 personas,Fijo,2010-07
mx,6170953,UEEP MESON VIEJO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,PUEBLO,MESON VIEJO,MESON VIEJO,Temascaltepec,México,,19.16966532,-99.88087828,,,,0 a 5 personas,Fijo,2010-07
mx,6170954,UEEP PUENTE DE TIERRA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,LAGUNA SECA,LAGUNA SECA,Amanalco,México,,19.22229133,-99.98942573,,,,0 a 5 personas,Fijo,2010-07
mx,6170931,UEEP SAN DIEGO PUEBLO NUEVO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO HACIA LAS TRUCHAS 0 SN Int. 0,PUEBLO,SAN DIEGO PUEBLO NUEVO,SAN DIEGO PUEBLO NUEVO,San José del Rincón,México,,19.4929058,-100.0925154,7223122597,,,0 a 5 personas,Fijo,2010-07
mx,6170851,UNIDAD DE PRODUCCION TRUTICOLA EL CHECO AC,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,CORRAL DE PIEDRA,CORRAL DE PIEDRA,Amanalco,México,,19.21199303,-99.96669456,,,,0 a 5 personas,Fijo,2014-12
mx,6170935,UNIDAD DE RODUCCION AUICOLA DE CHALCHIHUAPAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,LOCALIDAD,CHALCHIHUAPAN,CHALCHIHUAPAN,Tenancingo,México,52433,18.95119466,-99.56772602,7223556638,,,0 a 5 personas,Fijo,2010-07
mx,6170992,UNIDAD ECONOMICA DE EXPLOTACION PSICOLA LLANO DEL RAYO,JORGE ALVAREZ RENDON SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CAMINO A JIQUIPILCO EL VIEJO CENTRO CEREMONIAL OTOMI 0 SN Int. 0 SN,PARAJE,LLANO DEL RAYO JIQUIPILCO EL VIEJO,LLANO DEL RAYO JIQUIPILCO EL VIEJO,Temoaya,México,,19.51528657,-99.56503761,7226033256,,,6 a 10 personas,Fijo,2014-12
mx,6170950,UNIDAD PESQUERA LA RAYA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE SAN PEDRO DE LOS METATES A LA RAYA 0 SN Int. 0 SN,LOCALIDAD,SAN PEDRO DE LOS METATES,SAN PEDRO DE LOS METATES,Acambay de Ruíz Castañeda,México,,19.89983975,-99.85783726,7122512866,,,0 a 5 personas,Fijo,2010-07
mx,6170968,UNIDAD PESQUERA SANCHEZ,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE CANAL 0 SN Int. 0 SN,LOCALIDAD,SAN JUANICO SECTOR UNO,SAN JUANICO SECTOR UNO,Acambay de Ruíz Castañeda,México,,19.93718714,-99.76702988,7121256126,,,0 a 5 personas,Fijo,2010-07
mx,6171002,UNIDAD PSICOLA EL HUERTO AL PR,TOMAS NIETO CORNELIO AC,112514,Camaronicultura y acuicultura de otros crustáceos en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,BARRIO,EL HUERTO SAN FRANCISCO CHEJE,EL HUERTO SAN FRANCISCO CHEJE,Jocotitlán,México,,19.67862486,-99.75332897,7121929402,,,11 a 30 personas,Fijo,2010-07
mx,6170841,UNIDAD TRUTICOLA CORRAL DE PIEDRA,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) A CORRAL DE PIEDRA 0 DOMICILIO CONOCIDO,EJIDO,CORRAL DE PIEDRA,CORRAL DE PIEDRA,Amanalco,México,,19.21054821,-99.9679006,,,,0 a 5 personas,Fijo,2014-12
mx,6170830,UNIDAD TRUTICOLA LAS PINITAS,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,HACIENDA NUEVA,HACIENDA NUEVA,Amanalco,México,,19.236345,-99.95272361,,,,0 a 5 personas,Fijo,2014-12
mx,6170951,UNIDAD TRUTICULA EL ANCON,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,SAN JERONIMO CUARTA SECCION EL ANCON,SAN JERONIMO CUARTA SECCION EL ANCON,Amanalco,México,,19.24023564,-100.02596432,,,,11 a 30 personas,Fijo,2010-07
mx,6170829,UPA LA ESCONDIDITA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,EJIDO,SAN LUCAS,SAN LUCAS,Amanalco,México,,19.25913221,-99.99020934,,,,0 a 5 personas,Fijo,2014-12
